,t,ch1
2947,9.4304e-06,0.5379
2948,9.4336e-06,0.5394
2949,9.436800000000001e-06,0.5444
2950,9.440000000000001e-06,0.5589000000000001
2951,9.4432e-06,0.5451
2952,9.4464e-06,0.5498000000000001
2953,9.4496e-06,0.557
2954,9.4528e-06,0.545
2955,9.456e-06,0.5437000000000001
2956,9.4592e-06,0.5535
2957,9.462400000000001e-06,0.5342
2958,9.4656e-06,0.5474
2959,9.4688e-06,0.5386000000000001
2960,9.472e-06,0.5507000000000001
2961,9.4752e-06,0.549
2962,9.4784e-06,0.5537000000000001
2963,9.4816e-06,0.5376000000000001
2964,9.484800000000001e-06,0.5419
2965,9.488e-06,0.5515
2966,9.4912e-06,0.5644
2967,9.4944e-06,0.5534
2968,9.4976e-06,0.5464
2969,9.5008e-06,0.5521
2970,9.504e-06,0.5547000000000001
2971,9.507200000000001e-06,0.5382
2972,9.5104e-06,0.5465
2973,9.5136e-06,0.5409
2974,9.5168e-06,0.544
2975,9.52e-06,0.5524
2976,9.5232e-06,0.5462
2977,9.5264e-06,0.5444
2978,9.529600000000001e-06,0.5424
2979,9.5328e-06,0.5576
2980,9.536e-06,0.5431
2981,9.5392e-06,0.551
2982,9.5424e-06,0.5444
2983,9.5456e-06,0.5497000000000001
2984,9.5488e-06,0.5589000000000001
2985,9.552000000000001e-06,0.5453
2986,9.5552e-06,0.545
2987,9.5584e-06,0.5557000000000001
2988,9.5616e-06,0.5557000000000001
2989,9.5648e-06,0.5413
2990,9.568e-06,0.5527000000000001
2991,9.5712e-06,0.5523
2992,9.574400000000001e-06,0.5615
2993,9.5776e-06,0.5479
2994,9.5808e-06,0.5439
2995,9.584e-06,0.5578000000000001
2996,9.5872e-06,0.5401
2997,9.5904e-06,0.5591
2998,9.5936e-06,0.5596
2999,9.596800000000001e-06,0.5527000000000001
3000,9.6e-06,0.5442
3001,9.6032e-06,0.5502
3002,9.6064e-06,0.5521
3003,9.6096e-06,0.5662
3004,9.6128e-06,0.5455
3005,9.616e-06,0.5546
3006,9.619200000000001e-06,0.5692
3007,9.6224e-06,0.5605
3008,9.6256e-06,0.5513
3009,9.6288e-06,0.5478000000000001
3010,9.632e-06,0.54
3011,9.6352e-06,0.5516
3012,9.6384e-06,0.5658000000000001
3013,9.641600000000001e-06,0.5482
3014,9.6448e-06,0.5447000000000001
3015,9.648e-06,0.5505
3016,9.6512e-06,0.5561
3017,9.6544e-06,0.5535
3018,9.6576e-06,0.5508000000000001
3019,9.6608e-06,0.5589000000000001
3020,9.664000000000001e-06,0.5539000000000001
3021,9.6672e-06,0.5515
3022,9.6704e-06,0.5507000000000001
3023,9.6736e-06,0.5459
3024,9.6768e-06,0.5584
3025,9.68e-06,0.5545
3026,9.6832e-06,0.5598000000000001
3027,9.686400000000001e-06,0.5521
3028,9.6896e-06,0.5539000000000001
3029,9.6928e-06,0.5558000000000001
3030,9.696e-06,0.5544
3031,9.6992e-06,0.5676
3032,9.7024e-06,0.5534
3033,9.7056e-06,0.5625
3034,9.708800000000001e-06,0.5588000000000001
3035,9.712e-06,0.5623
3036,9.7152e-06,0.5565
3037,9.7184e-06,0.5501
3038,9.7216e-06,0.555
3039,9.7248e-06,0.5681
3040,9.728e-06,0.5626
3041,9.731200000000001e-06,0.5577000000000001
3042,9.734400000000001e-06,0.5566
3043,9.7376e-06,0.5605
3044,9.7408e-06,0.5634
3045,9.744e-06,0.5581
3046,9.7472e-06,0.5504
3047,9.7504e-06,0.5632
3048,9.753600000000001e-06,0.5630000000000001
3049,9.756800000000001e-06,0.56
3050,9.76e-06,0.5495
3051,9.7632e-06,0.5622
3052,9.7664e-06,0.5625
3053,9.7696e-06,0.5593
3054,9.7728e-06,0.5686
3055,9.776000000000001e-06,0.5663
3056,9.779200000000001e-06,0.5709000000000001
3057,9.7824e-06,0.5625
3058,9.7856e-06,0.5525
3059,9.7888e-06,0.5634
3060,9.792e-06,0.5573
3061,9.7952e-06,0.5656
3062,9.798400000000001e-06,0.5692
3063,9.801600000000001e-06,0.5675
3064,9.8048e-06,0.5660000000000001
3065,9.808e-06,0.5659000000000001
3066,9.8112e-06,0.5714
3067,9.8144e-06,0.5649000000000001
3068,9.8176e-06,0.5583
3069,9.820800000000001e-06,0.5639000000000001
3070,9.824000000000001e-06,0.5700000000000001
3071,9.8272e-06,0.5626
3072,9.8304e-06,0.5595
3073,9.8336e-06,0.5604
3074,9.8368e-06,0.5573
3075,9.84e-06,0.5659000000000001
3076,9.843200000000001e-06,0.5671
3077,9.846400000000001e-06,0.5658000000000001
3078,9.8496e-06,0.5654
3079,9.8528e-06,0.5730000000000001
3080,9.856e-06,0.5623
3081,9.8592e-06,0.5592
3082,9.8624e-06,0.5653
3083,9.865600000000001e-06,0.561
3084,9.868800000000001e-06,0.5573
3085,9.872e-06,0.5572
3086,9.8752e-06,0.5661
3087,9.8784e-06,0.5623
3088,9.8816e-06,0.5622
3089,9.8848e-06,0.5669000000000001
3090,9.888000000000001e-06,0.5638000000000001
3091,9.891200000000001e-06,0.5675
3092,9.8944e-06,0.5638000000000001
3093,9.8976e-06,0.5700000000000001
3094,9.9008e-06,0.5633
3095,9.904e-06,0.5639000000000001
3096,9.9072e-06,0.5609000000000001
3097,9.910400000000001e-06,0.5658000000000001
3098,9.913600000000001e-06,0.5729000000000001
3099,9.9168e-06,0.5752
3100,9.92e-06,0.5649000000000001
3101,9.9232e-06,0.5577000000000001
3102,9.9264e-06,0.5672
3103,9.9296e-06,0.5652
3104,9.932800000000001e-06,0.5808
3105,9.936000000000001e-06,0.5763
3106,9.9392e-06,0.5637
3107,9.9424e-06,0.5619000000000001
3108,9.9456e-06,0.5688000000000001
3109,9.9488e-06,0.5832
3110,9.952e-06,0.5639000000000001
3111,9.9552e-06,0.5655
3112,9.958400000000001e-06,0.5768
3113,9.9616e-06,0.5757
3114,9.9648e-06,0.5709000000000001
3115,9.968e-06,0.5891000000000001
3116,9.9712e-06,0.5823
3117,9.9744e-06,0.5737
3118,9.9776e-06,0.5627
3119,9.980800000000001e-06,0.5792
3120,9.984e-06,0.5684
3121,9.9872e-06,0.5711
3122,9.9904e-06,0.5705
3123,9.9936e-06,0.5709000000000001
3124,9.9968e-06,0.5758
3125,1e-05,0.5741
3126,1.0003200000000001e-05,0.5882000000000001
3127,1.00064e-05,0.5745
3128,1.00096e-05,0.5720000000000001
3129,1.00128e-05,0.5738
3130,1.0016e-05,0.5680000000000001
3131,1.00192e-05,0.5863
3132,1.00224e-05,0.5723
3133,1.0025600000000001e-05,0.5837
3134,1.00288e-05,0.5835
3135,1.0032e-05,0.5701
3136,1.00352e-05,0.5831000000000001
3137,1.00384e-05,0.5737
3138,1.00416e-05,0.5779000000000001
3139,1.00448e-05,0.5829000000000001
3140,1.0048000000000001e-05,0.5742
3141,1.00512e-05,0.5761000000000001
3142,1.00544e-05,0.5870000000000001
3143,1.00576e-05,0.5732
3144,1.00608e-05,0.5759000000000001
3145,1.0064e-05,0.5637
3146,1.00672e-05,0.5821000000000001
3147,1.0070400000000001e-05,0.5981000000000001
3148,1.00736e-05,0.5831000000000001
3149,1.00768e-05,0.5882000000000001
3150,1.008e-05,0.5781000000000001
3151,1.00832e-05,0.5930000000000001
3152,1.00864e-05,0.5691
3153,1.00896e-05,0.5961000000000001
3154,1.0092800000000001e-05,0.5719000000000001
3155,1.0096e-05,0.5978
3156,1.00992e-05,0.5872
3157,1.01024e-05,0.5745
3158,1.01056e-05,0.5825
3159,1.01088e-05,0.5914
3160,1.0112e-05,0.5712
3161,1.0115200000000001e-05,0.5921000000000001
3162,1.01184e-05,0.5832
3163,1.01216e-05,0.5948
3164,1.01248e-05,0.5812
3165,1.0128e-05,0.5794
3166,1.01312e-05,0.5713
3167,1.01344e-05,0.6005
3168,1.0137600000000001e-05,0.5802
3169,1.01408e-05,0.5767
3170,1.0144e-05,0.5696
3171,1.01472e-05,0.5829000000000001
3172,1.01504e-05,0.5833
3173,1.01536e-05,0.5898
3174,1.01568e-05,0.5848
3175,1.0160000000000001e-05,0.5879
3176,1.01632e-05,0.5848
3177,1.01664e-05,0.5875
3178,1.01696e-05,0.5814
3179,1.01728e-05,0.5908
3180,1.0176e-05,0.5857
3181,1.01792e-05,0.5746
3182,1.0182400000000001e-05,0.5978
3183,1.0185600000000001e-05,0.5933
3184,1.01888e-05,0.5901000000000001
3185,1.0192e-05,0.5865
3186,1.01952e-05,0.5823
3187,1.01984e-05,0.5875
3188,1.02016e-05,0.5815
3189,1.0204800000000001e-05,0.5785
3190,1.0208000000000001e-05,0.5765
3191,1.02112e-05,0.5926
3192,1.02144e-05,0.5991000000000001
3193,1.02176e-05,0.5926
3194,1.02208e-05,0.5839000000000001
3195,1.0224e-05,0.5950000000000001
3196,1.0227200000000001e-05,0.5836
3197,1.0230400000000001e-05,0.5889
3198,1.02336e-05,0.5863
3199,1.02368e-05,0.5879
3200,1.024e-05,0.5948
3201,1.02432e-05,0.5807
3202,1.02464e-05,0.5859000000000001
3203,1.0249600000000001e-05,0.5834
3204,1.0252800000000001e-05,0.5751000000000001
3205,1.0256e-05,0.5860000000000001
3206,1.02592e-05,0.5923
3207,1.02624e-05,0.5956
3208,1.02656e-05,0.5735
3209,1.02688e-05,0.5804
3210,1.0272000000000001e-05,0.5920000000000001
3211,1.0275200000000001e-05,0.5893
3212,1.02784e-05,0.5814
3213,1.02816e-05,0.5759000000000001
3214,1.02848e-05,0.5831000000000001
3215,1.0288e-05,0.6031000000000001
3216,1.02912e-05,0.5872
3217,1.0294400000000001e-05,0.5838
3218,1.0297600000000001e-05,0.5824
3219,1.03008e-05,0.5887
3220,1.0304e-05,0.5950000000000001
3221,1.03072e-05,0.6005
3222,1.03104e-05,0.5927
3223,1.03136e-05,0.5820000000000001
3224,1.0316800000000001e-05,0.5754
3225,1.0320000000000001e-05,0.5962000000000001
3226,1.03232e-05,0.5815
3227,1.03264e-05,0.5859000000000001
3228,1.03296e-05,0.5973
3229,1.03328e-05,0.5832
3230,1.0336e-05,0.5915
3231,1.0339200000000001e-05,0.5869
3232,1.0342400000000001e-05,0.5854
3233,1.03456e-05,0.5844
3234,1.03488e-05,0.5884
3235,1.0352e-05,0.5901000000000001
3236,1.03552e-05,0.5902000000000001
3237,1.03584e-05,0.5811000000000001
3238,1.0361600000000001e-05,0.5907
3239,1.0364800000000001e-05,0.5963
3240,1.0368e-05,0.5936
3241,1.03712e-05,0.5925
3242,1.03744e-05,0.5891000000000001
3243,1.03776e-05,0.6027
3244,1.03808e-05,0.5896
3245,1.0384000000000001e-05,0.5995
3246,1.0387200000000001e-05,0.5896
3247,1.03904e-05,0.5927
3248,1.03936e-05,0.5934
3249,1.03968e-05,0.5877
3250,1.04e-05,0.5893
3251,1.04032e-05,0.606
3252,1.0406400000000001e-05,0.5873
3253,1.0409600000000001e-05,0.5938
3254,1.04128e-05,0.5855
3255,1.0416e-05,0.5952000000000001
3256,1.04192e-05,0.5932000000000001
3257,1.04224e-05,0.5938
3258,1.04256e-05,0.6068
3259,1.04288e-05,0.5905
3260,1.0432000000000001e-05,0.5983
3261,1.04352e-05,0.5933
3262,1.04384e-05,0.5773
3263,1.04416e-05,0.5986
3264,1.04448e-05,0.5975
3265,1.0448e-05,0.5885
3266,1.04512e-05,0.5973
3267,1.0454400000000001e-05,0.5938
3268,1.04576e-05,0.6049
3269,1.04608e-05,0.602
3270,1.0464e-05,0.5791000000000001
3271,1.04672e-05,0.6104
3272,1.04704e-05,0.5982000000000001
3273,1.04736e-05,0.5833
3274,1.0476800000000001e-05,0.5995
3275,1.048e-05,0.6044
3276,1.04832e-05,0.6019
3277,1.04864e-05,0.6006
3278,1.04896e-05,0.5956
3279,1.04928e-05,0.6112000000000001
3280,1.0496e-05,0.5944
3281,1.0499200000000001e-05,0.5929
3282,1.05024e-05,0.5915
3283,1.05056e-05,0.5950000000000001
3284,1.05088e-05,0.5940000000000001
3285,1.0512e-05,0.6001000000000001
3286,1.05152e-05,0.5940000000000001
3287,1.05184e-05,0.6006
3288,1.0521600000000001e-05,0.6006
3289,1.05248e-05,0.5988
3290,1.0528e-05,0.5923
3291,1.05312e-05,0.611
3292,1.05344e-05,0.5915
3293,1.05376e-05,0.5878
3294,1.05408e-05,0.6097
3295,1.0544000000000001e-05,0.6105
3296,1.05472e-05,0.6118
3297,1.05504e-05,0.6059
3298,1.05536e-05,0.5938
3299,1.05568e-05,0.6135
3300,1.056e-05,0.6067
3301,1.05632e-05,0.5982000000000001
3302,1.0566400000000001e-05,0.5994
3303,1.05696e-05,0.604
3304,1.05728e-05,0.6053000000000001
3305,1.0576e-05,0.6097
3306,1.05792e-05,0.6054
3307,1.05824e-05,0.5970000000000001
3308,1.05856e-05,0.5951000000000001
3309,1.0588800000000001e-05,0.614
3310,1.0592e-05,0.6017
3311,1.05952e-05,0.609
3312,1.05984e-05,0.5956
3313,1.06016e-05,0.6115
3314,1.06048e-05,0.6164000000000001
3315,1.0608e-05,0.6125
3316,1.0611200000000001e-05,0.5981000000000001
3317,1.06144e-05,0.6145
3318,1.06176e-05,0.608
3319,1.06208e-05,0.6097
3320,1.0624e-05,0.6031000000000001
3321,1.06272e-05,0.5982000000000001
3322,1.06304e-05,0.6089
3323,1.0633600000000001e-05,0.6095
3324,1.0636800000000001e-05,0.6147
3325,1.064e-05,0.5968
3326,1.06432e-05,0.6067
3327,1.06464e-05,0.6076
3328,1.06496e-05,0.6047
3329,1.06528e-05,0.6125
3330,1.0656000000000001e-05,0.6088
3331,1.0659200000000001e-05,0.6115
3332,1.06624e-05,0.6255000000000001
3333,1.06656e-05,0.5989
3334,1.06688e-05,0.5989
3335,1.0672e-05,0.6153000000000001
3336,1.06752e-05,0.603
3337,1.0678400000000001e-05,0.6025
3338,1.0681600000000001e-05,0.6068
3339,1.06848e-05,0.6154000000000001
3340,1.0688e-05,0.6137
3341,1.06912e-05,0.622
3342,1.06944e-05,0.6074
3343,1.06976e-05,0.6013000000000001
3344,1.0700800000000001e-05,0.6215
3345,1.0704000000000001e-05,0.6142000000000001
3346,1.07072e-05,0.61
3347,1.07104e-05,0.6099
3348,1.07136e-05,0.6181
3349,1.07168e-05,0.6118
3350,1.072e-05,0.6155
3351,1.0723200000000001e-05,0.6105
3352,1.0726400000000001e-05,0.6185
3353,1.07296e-05,0.6053000000000001
3354,1.07328e-05,0.6095
3355,1.0736e-05,0.6147
3356,1.07392e-05,0.6113000000000001
3357,1.07424e-05,0.6119
3358,1.0745600000000001e-05,0.6239
3359,1.0748800000000001e-05,0.6124
3360,1.0752e-05,0.6069
3361,1.07552e-05,0.6051000000000001
3362,1.07584e-05,0.6178
3363,1.07616e-05,0.6209
3364,1.07648e-05,0.6192000000000001
3365,1.0768000000000001e-05,0.6079
3366,1.0771200000000001e-05,0.6101000000000001
3367,1.07744e-05,0.6106
3368,1.07776e-05,0.6072000000000001
3369,1.07808e-05,0.6224000000000001
3370,1.0784e-05,0.618
3371,1.07872e-05,0.6187
3372,1.0790400000000001e-05,0.6053000000000001
3373,1.0793600000000001e-05,0.6133000000000001
3374,1.07968e-05,0.6222000000000001
3375,1.08e-05,0.6134000000000001
3376,1.08032e-05,0.6282
3377,1.08064e-05,0.6217
3378,1.08096e-05,0.5978
3379,1.0812800000000001e-05,0.6176
3380,1.0816000000000001e-05,0.6113000000000001
3381,1.08192e-05,0.6278
3382,1.08224e-05,0.6167
3383,1.08256e-05,0.6138
3384,1.08288e-05,0.6174000000000001
3385,1.0832e-05,0.6093000000000001
3386,1.0835200000000001e-05,0.6258
3387,1.0838400000000001e-05,0.6253000000000001
3388,1.08416e-05,0.6143000000000001
3389,1.08448e-05,0.6264000000000001
3390,1.0848e-05,0.6199
3391,1.08512e-05,0.6231
3392,1.08544e-05,0.6209
3393,1.0857600000000001e-05,0.6274000000000001
3394,1.0860800000000001e-05,0.6239
3395,1.0864e-05,0.626
3396,1.08672e-05,0.6224000000000001
3397,1.08704e-05,0.6123000000000001
3398,1.08736e-05,0.6231
3399,1.08768e-05,0.622
3400,1.0880000000000001e-05,0.616
3401,1.0883200000000001e-05,0.6174000000000001
3402,1.08864e-05,0.6047
3403,1.08896e-05,0.6228
3404,1.08928e-05,0.6182000000000001
3405,1.0896e-05,0.6254000000000001
3406,1.08992e-05,0.6256
3407,1.0902400000000001e-05,0.6262
3408,1.0905600000000001e-05,0.6263000000000001
3409,1.09088e-05,0.624
3410,1.0912e-05,0.623
3411,1.09152e-05,0.6252000000000001
3412,1.09184e-05,0.6268
3413,1.09216e-05,0.6216
3414,1.09248e-05,0.6248
3415,1.0928000000000001e-05,0.6293000000000001
3416,1.09312e-05,0.6263000000000001
3417,1.09344e-05,0.6257
3418,1.09376e-05,0.6253000000000001
3419,1.09408e-05,0.614
3420,1.0944e-05,0.6317
3421,1.09472e-05,0.624
3422,1.0950400000000001e-05,0.6254000000000001
3423,1.09536e-05,0.6125
3424,1.09568e-05,0.6307
3425,1.096e-05,0.6252000000000001
3426,1.09632e-05,0.6242000000000001
3427,1.09664e-05,0.6231
3428,1.09696e-05,0.619
3429,1.0972800000000001e-05,0.6093000000000001
3430,1.0976e-05,0.6198
3431,1.09792e-05,0.6244000000000001
3432,1.09824e-05,0.6272
3433,1.09856e-05,0.6169
3434,1.09888e-05,0.613
3435,1.0992e-05,0.6311
3436,1.0995200000000001e-05,0.6282
3437,1.09984e-05,0.6273000000000001
3438,1.10016e-05,0.6227
3439,1.10048e-05,0.6299
3440,1.1008e-05,0.6263000000000001
3441,1.10112e-05,0.6382
3442,1.10144e-05,0.627
3443,1.1017600000000001e-05,0.6213000000000001
3444,1.10208e-05,0.6325000000000001
3445,1.1024e-05,0.6374000000000001
3446,1.10272e-05,0.6261
3447,1.10304e-05,0.6134000000000001
3448,1.10336e-05,0.6288
3449,1.10368e-05,0.6169
3450,1.1040000000000001e-05,0.6297
3451,1.10432e-05,0.6276
3452,1.10464e-05,0.6291
3453,1.10496e-05,0.6298
3454,1.10528e-05,0.6275000000000001
3455,1.1056e-05,0.639
3456,1.10592e-05,0.6303000000000001
3457,1.1062400000000001e-05,0.6266
3458,1.10656e-05,0.6289
3459,1.10688e-05,0.6275000000000001
3460,1.1072e-05,0.645
3461,1.10752e-05,0.6227
3462,1.10784e-05,0.6467
3463,1.10816e-05,0.6273000000000001
3464,1.1084800000000001e-05,0.6412
3465,1.1088000000000001e-05,0.6309
3466,1.10912e-05,0.6354000000000001
3467,1.10944e-05,0.6415000000000001
3468,1.10976e-05,0.6284000000000001
3469,1.11008e-05,0.6334000000000001
3470,1.1104e-05,0.6258
3471,1.1107200000000001e-05,0.64
3472,1.1110400000000001e-05,0.6306
3473,1.11136e-05,0.6377
3474,1.11168e-05,0.6193000000000001
3475,1.112e-05,0.6237
3476,1.11232e-05,0.6472
3477,1.11264e-05,0.636
3478,1.1129600000000001e-05,0.6435000000000001
3479,1.1132800000000001e-05,0.6296
3480,1.1136e-05,0.6405000000000001
3481,1.11392e-05,0.6448
3482,1.11424e-05,0.635
3483,1.11456e-05,0.632
3484,1.11488e-05,0.6363000000000001
3485,1.1152000000000001e-05,0.6342
3486,1.1155200000000001e-05,0.6295000000000001
3487,1.11584e-05,0.6304000000000001
3488,1.11616e-05,0.6363000000000001
3489,1.11648e-05,0.6297
3490,1.1168e-05,0.6411
3491,1.11712e-05,0.6319
3492,1.1174400000000001e-05,0.6271
3493,1.1177600000000001e-05,0.6425000000000001
3494,1.11808e-05,0.6329
3495,1.1184e-05,0.6439
3496,1.11872e-05,0.6263000000000001
3497,1.11904e-05,0.6284000000000001
3498,1.11936e-05,0.6335000000000001
3499,1.1196800000000001e-05,0.6467
3500,1.1200000000000001e-05,0.6288
3501,1.12032e-05,0.6307
3502,1.12064e-05,0.6393
3503,1.12096e-05,0.6297
3504,1.12128e-05,0.6426000000000001
3505,1.1216e-05,0.6302
3506,1.1219200000000001e-05,0.6391
3507,1.1222400000000001e-05,0.6296
3508,1.12256e-05,0.6439
3509,1.12288e-05,0.647
3510,1.1232e-05,0.6402
3511,1.12352e-05,0.6401
3512,1.12384e-05,0.6438
3513,1.1241600000000001e-05,0.6356
3514,1.1244800000000001e-05,0.6392
3515,1.1248e-05,0.6441
3516,1.12512e-05,0.6394000000000001
3517,1.12544e-05,0.6483
3518,1.12576e-05,0.6419
3519,1.12608e-05,0.6452
3520,1.1264000000000001e-05,0.6445000000000001
3521,1.1267200000000001e-05,0.6426000000000001
3522,1.12704e-05,0.6463
3523,1.12736e-05,0.6455000000000001
3524,1.12768e-05,0.6427
3525,1.128e-05,0.635
3526,1.12832e-05,0.6337
3527,1.1286400000000001e-05,0.6327
3528,1.1289600000000001e-05,0.6398
3529,1.12928e-05,0.6435000000000001
3530,1.1296e-05,0.6355000000000001
3531,1.12992e-05,0.6463
3532,1.13024e-05,0.6438
3533,1.13056e-05,0.656
3534,1.1308800000000001e-05,0.6391
3535,1.1312000000000001e-05,0.6357
3536,1.13152e-05,0.6402
3537,1.13184e-05,0.6386000000000001
3538,1.13216e-05,0.643
3539,1.13248e-05,0.6449
3540,1.1328e-05,0.6479
3541,1.1331200000000001e-05,0.6433
3542,1.1334400000000001e-05,0.6441
3543,1.13376e-05,0.6441
3544,1.13408e-05,0.644
3545,1.1344e-05,0.6417
3546,1.13472e-05,0.6288
3547,1.13504e-05,0.6446000000000001
3548,1.1353600000000001e-05,0.6512
3549,1.1356800000000001e-05,0.6495000000000001
3550,1.136e-05,0.6444000000000001
3551,1.13632e-05,0.635
3552,1.13664e-05,0.641
3553,1.13696e-05,0.6336
3554,1.13728e-05,0.6452
3555,1.1376000000000001e-05,0.6538
3556,1.1379200000000001e-05,0.641
3557,1.13824e-05,0.6515000000000001
3558,1.13856e-05,0.6532
3559,1.13888e-05,0.6374000000000001
3560,1.1392e-05,0.6384000000000001
3561,1.13952e-05,0.649
3562,1.13984e-05,0.6514000000000001
3563,1.1401600000000001e-05,0.6468
3564,1.14048e-05,0.6502
3565,1.1408e-05,0.6511
3566,1.14112e-05,0.6414000000000001
3567,1.14144e-05,0.6679
3568,1.14176e-05,0.6544
3569,1.14208e-05,0.6453
3570,1.1424000000000001e-05,0.645
3571,1.14272e-05,0.6551
3572,1.14304e-05,0.6441
3573,1.14336e-05,0.6557000000000001
3574,1.14368e-05,0.6441
3575,1.144e-05,0.6406000000000001
3576,1.14432e-05,0.6422
3577,1.1446400000000001e-05,0.6423
3578,1.14496e-05,0.6471
3579,1.14528e-05,0.6548
3580,1.1456e-05,0.6519
3581,1.14592e-05,0.6395000000000001
3582,1.14624e-05,0.6485000000000001
3583,1.14656e-05,0.6417
3584,1.1468800000000001e-05,0.6519
3585,1.1472e-05,0.6584
3586,1.14752e-05,0.6511
3587,1.14784e-05,0.6591
3588,1.14816e-05,0.6459
3589,1.14848e-05,0.6529
3590,1.1488e-05,0.6486000000000001
3591,1.1491200000000001e-05,0.6547000000000001
3592,1.14944e-05,0.6506000000000001
3593,1.14976e-05,0.6484000000000001
3594,1.15008e-05,0.6382
3595,1.1504e-05,0.6612
3596,1.15072e-05,0.6649
3597,1.15104e-05,0.6613
3598,1.1513600000000001e-05,0.66
3599,1.15168e-05,0.6557000000000001
3600,1.152e-05,0.6622
3601,1.15232e-05,0.6622
3602,1.15264e-05,0.6722
3603,1.15296e-05,0.6557000000000001
3604,1.15328e-05,0.6564
3605,1.1536000000000001e-05,0.6549
3606,1.1539200000000001e-05,0.6568
3607,1.15424e-05,0.6418
3608,1.15456e-05,0.6568
3609,1.15488e-05,0.6488
3610,1.1552e-05,0.6483
3611,1.15552e-05,0.6521
3612,1.1558400000000001e-05,0.6597000000000001
3613,1.1561600000000001e-05,0.6623
3614,1.15648e-05,0.6541
3615,1.1568e-05,0.6602
3616,1.15712e-05,0.6605000000000001
3617,1.15744e-05,0.6516000000000001
3618,1.15776e-05,0.6545000000000001
3619,1.1580800000000001e-05,0.665
3620,1.1584000000000001e-05,0.6652
3621,1.15872e-05,0.6582
3622,1.15904e-05,0.656
3623,1.15936e-05,0.6381
3624,1.15968e-05,0.6424000000000001
3625,1.16e-05,0.6621
3626,1.1603200000000001e-05,0.6691
3627,1.1606400000000001e-05,0.6659
3628,1.16096e-05,0.6498
3629,1.16128e-05,0.6555000000000001
3630,1.1616e-05,0.6708000000000001
3631,1.16192e-05,0.6638000000000001
3632,1.16224e-05,0.6553
3633,1.1625600000000001e-05,0.6693
3634,1.1628800000000001e-05,0.6527000000000001
3635,1.1632e-05,0.6663
3636,1.16352e-05,0.6545000000000001
3637,1.16384e-05,0.6589
3638,1.16416e-05,0.6664
3639,1.16448e-05,0.654
3640,1.1648000000000001e-05,0.6559
3641,1.1651200000000001e-05,0.6693
3642,1.16544e-05,0.6667000000000001
3643,1.16576e-05,0.6752
3644,1.16608e-05,0.6639
3645,1.1664e-05,0.6585000000000001
3646,1.16672e-05,0.6557000000000001
3647,1.1670400000000001e-05,0.6575000000000001
3648,1.1673600000000001e-05,0.66
3649,1.16768e-05,0.6545000000000001
3650,1.168e-05,0.668
3651,1.16832e-05,0.6769000000000001
3652,1.16864e-05,0.6646000000000001
3653,1.16896e-05,0.6647000000000001
3654,1.1692800000000001e-05,0.6637000000000001
3655,1.1696000000000001e-05,0.6613
3656,1.16992e-05,0.6616000000000001
3657,1.17024e-05,0.674
3658,1.17056e-05,0.6637000000000001
3659,1.17088e-05,0.665
3660,1.1712e-05,0.6674
3661,1.1715200000000001e-05,0.6597000000000001
3662,1.1718400000000001e-05,0.6617000000000001
3663,1.17216e-05,0.6572
3664,1.17248e-05,0.6659
3665,1.1728e-05,0.6685
3666,1.17312e-05,0.6694
3667,1.17344e-05,0.6676000000000001
3668,1.1737600000000001e-05,0.6683
3669,1.1740800000000001e-05,0.6609
3670,1.1744e-05,0.6606000000000001
3671,1.17472e-05,0.6692
3672,1.17504e-05,0.6533
3673,1.17536e-05,0.6632
3674,1.17568e-05,0.6571
3675,1.1760000000000001e-05,0.6748000000000001
3676,1.1763200000000001e-05,0.66
3677,1.17664e-05,0.6697000000000001
3678,1.17696e-05,0.6788000000000001
3679,1.17728e-05,0.6661
3680,1.1776e-05,0.6658000000000001
3681,1.17792e-05,0.6603
3682,1.1782400000000001e-05,0.6661
3683,1.1785600000000001e-05,0.6601
3684,1.17888e-05,0.6699
3685,1.1792e-05,0.6694
3686,1.17952e-05,0.6694
3687,1.17984e-05,0.6746000000000001
3688,1.18016e-05,0.6655000000000001
3689,1.1804800000000001e-05,0.6663
3690,1.1808000000000001e-05,0.6659
3691,1.18112e-05,0.6673
3692,1.18144e-05,0.6659
3693,1.18176e-05,0.6718000000000001
3694,1.18208e-05,0.6698000000000001
3695,1.1824e-05,0.6626000000000001
